timestamp,user_agent,type,device_token,device_type,page,activity
1664808750087,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone14,3",login,e8c05392a9c05ffc9b1d2377f622d04f686e2395102e146e7e8d391a5eee1f0d,iOS,,
1664808750778,,open_page,,,assess,
1664808769120,,open_page,,,,
1664809391650,,open_page,,,assess,
1664809410635,,open_page,,,assess,sgw7gnftwypmzadn2bag
1664809411628,,open_page,,,assess,
1664809508040,,open_page,,,assess,z910mqjp402nxm0ytw5n
1664809509168,,open_page,,,assess,
1664809526108,,open_page,,,assess,p64htcp9nqev3e3g7ar7
1664809527197,,open_page,,,assess,
1664809596013,,open_page,,,assess,0atztk77dzjcrf5bwhy5
1664809597129,,open_page,,,assess,
1664809712872,,open_page,,,assess,pb7kf710tyyvg312qmzy
1664809713766,,open_page,,,assess,
1664815444568,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone14,3",login,e8c05392a9c05ffc9b1d2377f622d04f686e2395102e146e7e8d391a5eee1f0d,iOS,,
