timestamp,user_agent,type,device_token,device_type,page,activity
1665615332592,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone14,3",login,e8c05392a9c05ffc9b1d2377f622d04f686e2395102e146e7e8d391a5eee1f0d,iOS,,
1665615333853,,open_page,,,assess,
1665615338701,,open_page,,,feed,
1665615448246,,open_page,,,feed,pb7kf710tyyvg312qmzy
1665615449393,,open_page,,,feed,
1665615453850,,open_page,,,,
1665617241292,,open_page,,,feed,
1665617245994,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone14,3",login,e8c05392a9c05ffc9b1d2377f622d04f686e2395102e146e7e8d391a5eee1f0d,iOS,,
1665617247228,,open_page,,,assess,
1665622386067,,open_page,,,assess,
