timestamp,user_agent,type,device_token,device_type,page,activity
1664735323421,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone14,3",login,e8c05392a9c05ffc9b1d2377f622d04f686e2395102e146e7e8d391a5eee1f0d,iOS,,
1664735324238,,open_page,,,assess,
1664735326918,,open_page,,,feed,
1664735327107,,open_page,,,feed,
1664735336728,,open_page,,,,
1664737227069,,open_page,,,feed,
1664737233791,,open_page,,,assess,
1664737236075,,open_page,,,feed,
1664737253561,,open_page,,,feed,p64htcp9nqev3e3g7ar7
1664737254814,,open_page,,,feed,
1664737257013,,open_page,,,,
1664753820046,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone14,3",login,e8c05392a9c05ffc9b1d2377f622d04f686e2395102e146e7e8d391a5eee1f0d,iOS,,
1664753821130,,open_page,,,assess,
1664753828416,,open_page,,,manage,
1664753831300,,open_page,,,assess,
1664753861574,,open_page,,,,
1664754069864,,open_page,,,assess,
1664754071656,,open_page,,,feed,
1664754575769,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone14,3",login,e8c05392a9c05ffc9b1d2377f622d04f686e2395102e146e7e8d391a5eee1f0d,iOS,,
1664754576920,,open_page,,,assess,
1664754576960,,open_page,,,assess,
1664754610274,,open_page,,,,
1664755537204,,open_page,,,assess,
1664755539180,,open_page,,,,
