timestamp,user_agent,type,device_token,device_type,page,activity
1661354544705,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone14,3",login,e8c05392a9c05ffc9b1d2377f622d04f686e2395102e146e7e8d391a5eee1f0d,iOS,,
1661354545216,,open_page,,,assess,
1661354549174,,open_page,,,assess,
1661354558623,,open_page,,,assess,sgw7gnftwypmzadn2bag
1661354559270,,open_page,,,assess,
1661354649595,,open_page,,,assess,z910mqjp402nxm0ytw5n
1661354650284,,open_page,,,assess,
1661354683897,,open_page,,,assess,p64htcp9nqev3e3g7ar7
1661354684751,,open_page,,,assess,
1661354740102,,open_page,,,assess,0atztk77dzjcrf5bwhy5
1661354740789,,open_page,,,assess,
1661354784510,,open_page,,,,
1661355028092,,open_page,,,,pb7kf710tyyvg312qmzy
1661355092272,,open_page,,,assess,pb7kf710tyyvg312qmzy
1661355093145,,open_page,,,assess,
1661355096414,,open_page,,,portal,
1661355102999,,open_page,,,manage,
1661355106532,,open_page,,,learn,
1661355107665,,open_page,,,feed,
1661355115500,,open_page,,,,
1661356316461,,open_page,,,feed,
1661356321262,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone14,3",login,e8c05392a9c05ffc9b1d2377f622d04f686e2395102e146e7e8d391a5eee1f0d,iOS,,
1661356321965,,open_page,,,assess,
1661357318157,,open_page,,,assess,
1661358947390,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone14,3",login,e8c05392a9c05ffc9b1d2377f622d04f686e2395102e146e7e8d391a5eee1f0d,iOS,,
