timestamp,user_agent,type,device_token,device_type,page,activity
1661911977858,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone14,3",login,e8c05392a9c05ffc9b1d2377f622d04f686e2395102e146e7e8d391a5eee1f0d,iOS,,
1661911978286,,open_page,,,assess,
1661911988925,,open_page,,,feed,
1661911992624,,open_page,,,learn,
1661911996641,,open_page,,,feed,
1661912098675,,open_page,,,feed,sgw7gnftwypmzadn2bag
1661912099426,,open_page,,,feed,
1661912118323,,open_page,,,learn,
1661912119156,,open_page,,,assess,
1661912134867,,open_page,,,assess,
1661912207182,,open_page,,,assess,p64htcp9nqev3e3g7ar7
1661912207920,,open_page,,,assess,
1661912217770,,open_page,,,assess,
