timestamp,user_agent,type,device_token,device_type,page,activity
1667765243224,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone14,3",login,e8c05392a9c05ffc9b1d2377f622d04f686e2395102e146e7e8d391a5eee1f0d,iOS,,
1667765248994,,open_page,,,assess,
1667765322609,,open_page,,,assess,sgw7gnftwypmzadn2bag
1667765324439,,open_page,,,assess,
1667765427792,,open_page,,,assess,z910mqjp402nxm0ytw5n
1667765428887,,open_page,,,assess,
1667765451018,,open_page,,,assess,p64htcp9nqev3e3g7ar7
1667765452131,,open_page,,,assess,
1667765543475,,open_page,,,assess,0atztk77dzjcrf5bwhy5
1667765546339,,open_page,,,assess,
1667765717722,,open_page,,,assess,pb7kf710tyyvg312qmzy
1667765719085,,open_page,,,assess,
1667765727753,,open_page,,,manage,
1667765743958,,open_page,,,,
1667765744884,,open_page,,,manage,
1667765746352,,open_page,,,assess,
1667765759423,,open_page,,,manage,
1667765760506,,open_page,,,portal,
1667765764657,,open_page,,,learn,
1667765766764,,open_page,,,feed,
1667765772527,,open_page,,,,
1667765773229,,open_page,,,feed,
1667765778776,,open_page,,,,
1667777543565,,open_page,,,feed,
