timestamp,user_agent,type,device_token,device_type,page,activity
1662593491917,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone14,3",login,e8c05392a9c05ffc9b1d2377f622d04f686e2395102e146e7e8d391a5eee1f0d,iOS,,
1662593492733,,open_page,,,assess,
1662593498441,,open_page,,,feed,
1662593604778,,open_page,,,feed,pb7kf710tyyvg312qmzy
1662593606040,,open_page,,,feed,
1662593629176,,open_page,,,learn,
1662593631642,,open_page,,,assess,
1662593637626,,open_page,,,manage,
1662593644558,,open_page,,,,
1662593696559,,open_page,,,manage,
1662593743810,,open_page,,,manage,
1662593773354,,open_page,,,,
1662593910581,,open_page,,,manage,
1662593913505,,open_page,,,,
1662594868272,,open_page,,,manage,
1662594870214,,open_page,,,,
