timestamp,user_agent,type,device_token,device_type,page,activity
1662135580526,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1662135581680,,open_page,,,assess,
1662145980896,,open_page,,,assess,
1662145984662,,open_page,,,assess,
1662145994297,,open_page,,,,
1662145994456,,open_page,,,assess,
1662145996279,,open_page,,,feed,
1662146006622,,open_page,,,learn,
1662146009642,,open_page,,,assess,
1662146011351,,open_page,,,manage,
1662146015524,,open_page,,,portal,
1662146020840,,open_page,,,,
1662146021573,,open_page,,,portal,
1662146027271,,open_page,,,feed,
1662146028728,,open_page,,,feed,
1662146031761,,open_page,,,,
1662149941600,,open_page,,,feed,
1662149943677,,open_page,,,feed,
1662149950505,,open_page,,,,
