timestamp,user_agent,type,device_token,device_type,page,activity
1663487440489,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663487441059,,open_page,,,feed,
1663512056806,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663512057785,,open_page,,,feed,
1663527334642,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663527335485,,open_page,,,feed,
1663527477450,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663527478712,,open_page,,,feed,
1663531383812,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663531384950,,open_page,,,feed,
1663531466512,,open_page,,,feed,
1663531467337,,open_page,,,feed,
1663531502213,,open_page,,,feed,qeyb2b4anm05a3ndn5em
1663531502560,,open_page,,,feed,
1663531505042,,open_page,,,,
1663548379679,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663548380785,,open_page,,,feed,
1663551969051,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663551970000,,open_page,,,feed,
1663553737634,,open_page,,,feed,
1663553738333,,open_page,,,feed,
1663553739495,,open_page,,,feed,
1663553741441,,open_page,,,feed,
1663553744045,,open_page,,,feed,
1663553745386,,open_page,,,feed,
1663553747696,,open_page,,,,
1663557092185,,open_page,,,feed,
1663557093078,,open_page,,,feed,
1663557093861,,open_page,,,feed,
1663557096196,,open_page,,,feed,
1663557097810,,open_page,,,,
