timestamp,user_agent,type,device_token,device_type,page,activity
1666782444063,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1666782445295,,open_page,,,assess,
1666782836892,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1666782838280,,open_page,,,assess,
1666791619016,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1666791620243,,open_page,,,assess,
1666795432080,,open_page,,,assess,
1666795434745,,open_page,,,feed,
1666795442564,,open_page,,,feed,
1666795443866,,open_page,,,feed,
1666795448305,,open_page,,,learn,
1666795449291,,open_page,,,assess,
1666795541511,,open_page,,,assess,3g54ktk66nfa3h0w81c6
1666795542513,,open_page,,,assess,
1666795544168,,open_page,,,,
1666795544496,,open_page,,,assess,
1666795545185,,open_page,,,feed,
1666795546513,,open_page,,,,
1666801309188,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1666801310779,,open_page,,,feed,
1666809227923,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1666809244808,,open_page,,,assess,
1666817252714,,open_page,,,assess,
1666817336259,,open_page,,,assess,3g54ktk66nfa3h0w81c6
1666817338509,,open_page,,,,
1666831923413,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1666837116568,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
