timestamp,user_agent,type,device_token,device_type,page,activity
1667889555029,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667889556796,,open_page,,,feed,
1667894133517,,open_page,,,feed,
1667894136993,,open_page,,,feed,
1667894138187,,open_page,,,feed,
1667894139007,,open_page,,,feed,
1667894144410,,open_page,,,feed,
1667894146129,,open_page,,,learn,
1667894148489,,open_page,,,assess,
1667894173028,,open_page,,,assess,txcbx325wqdxndmjf279
1667894175090,,open_page,,,assess,
1667894177923,,open_page,,,,
1667914912104,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667914916218,,open_page,,,assess,
1667950069341,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667950077596,,open_page,,,assess,
1667954655647,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667954659730,,open_page,,,assess,
1667956514314,,open_page,,,assess,
1667956523824,,open_page,,,,
1667957140130,,open_page,,,txcbx325wqdxndmjf279,
1667957171623,,open_page,,,assess,txcbx325wqdxndmjf279
1667957175491,,open_page,,,assess,
1667957177492,,open_page,,,,
