timestamp,user_agent,type,device_token,device_type,page,activity
1662910197588,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1662910198164,,open_page,,,assess,
1662926532146,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1662926532634,,open_page,,,assess,
1662930052625,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1662930052984,,open_page,,,assess,
1662937432761,,open_page,,,assess,
1662937435030,,open_page,,,feed,
1662937458639,,open_page,,,feed,qeyb2b4anm05a3ndn5em
1662937458957,,open_page,,,feed,
1662937462284,,open_page,,,feed,
1662937465608,,open_page,,,,
1662937465716,,open_page,,,feed,
1662937469328,,open_page,,,feed,
1662937470614,,open_page,,,feed,
1662937472438,,open_page,,,,
1662937473258,,open_page,,,feed,
1662937474746,,open_page,,,feed,
1662937476432,,open_page,,,portal,
1662937478486,,open_page,,,,
1662954194481,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1662954195666,,open_page,,,portal,
