timestamp,user_agent,type,device_token,device_type,page,activity
1663766664093,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663766664857,,open_page,,,assess,
1663769356786,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663769357332,,open_page,,,assess,
1663770332019,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663770332470,,open_page,,,assess,
1663782960442,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663782961114,,open_page,,,assess,
1663783415965,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663783416508,,open_page,,,assess,
1663783681682,,open_page,,,assess,
1663783683526,,open_page,,,feed,
1663783698549,,open_page,,,feed,
1663783763290,,open_page,,,,
1663783771879,,open_page,,,feed,
1663783774647,,open_page,,,,
1663796223396,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663796224441,,open_page,,,feed,
1663796393788,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663796394121,,open_page,,,feed,
