timestamp,user_agent,type,device_token,device_type,page,activity
1664289086393,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664289087081,,open_page,,,feed,
1664293144084,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664293144958,,open_page,,,feed,
1664294440844,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664294441357,,open_page,,,feed,
1664296012001,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664296012613,,open_page,,,feed,
1664296892730,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664296894064,,open_page,,,feed,
1664300802391,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664300803448,,open_page,,,feed,
1664303845374,,open_page,,,feed,
1664303847888,,open_page,,,learn,
1664303853247,,open_page,,,assess,
1664303854934,,open_page,,,manage,
1664303888815,,open_page,,,,
1664306028073,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664306029367,,open_page,,,manage,
1664324950200,,open_page,,,manage,
1664324951420,,open_page,,,feed,
1664324978393,,open_page,,,feed,txcbx325wqdxndmjf279
1664324979362,,open_page,,,feed,
1664324983010,,open_page,,,,
1664324984252,,open_page,,,feed,
1664324985480,,open_page,,,portal,
1664324987123,,open_page,,,manage,
1664325241922,,open_page,,,,
1664325348809,,open_page,,,,5xgyn3bch8kdn7b4c8w8
1664325351474,,open_page,,,manage,5xgyn3bch8kdn7b4c8w8
1664325359146,,open_page,,,manage,
1664325430271,,open_page,,,,
1664325508364,,open_page,,,,btyr0w09318pbaahymh4
1664325573512,,open_page,,,manage,btyr0w09318pbaahymh4
1664325577355,,open_page,,,,
1664325578422,,open_page,,,,btyr0w09318pbaahymh4
1664325581031,,open_page,,,manage,
1664325668186,,open_page,,,,
1664325815701,,open_page,,,,qqkz2y1j0ny97nzpmyd6
1664325820586,,open_page,,,manage,qqkz2y1j0ny97nzpmyd6
1664325828044,,open_page,,,manage,
1664325902370,,open_page,,,,
1664325922674,,open_page,,,,8nxdd2p73624t6nv53nw
1664325983964,,open_page,,,,
1664326010421,,open_page,,,,8nxdd2p73624t6nv53nw
1664326071331,,open_page,,,,
1664326081694,,open_page,,,,8nxdd2p73624t6nv53nw
1664326096173,,open_page,,,manage,8nxdd2p73624t6nv53nw
1664326103787,,open_page,,,manage,
1664326214572,,open_page,,,,
1664326291564,,open_page,,,,svahn1g5vasny6qvjrds
1664326376030,,open_page,,,manage,svahn1g5vasny6qvjrds
1664326383440,,open_page,,,manage,
1664326392037,,open_page,,,portal,
1664326393179,,open_page,,,manage,
1664326395643,,open_page,,,assess,
1664326397285,,open_page,,,learn,
1664326402682,,open_page,,,feed,
1664326405462,,open_page,,,,
1664328246826,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664328247790,,open_page,,,feed,
1664328473505,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664328475705,,open_page,,,feed,
1664331501249,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664331502274,,open_page,,,feed,
1664331615447,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664331616505,,open_page,,,feed,
