timestamp,user_agent,type,device_token,device_type,page,activity
1665672911253,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1665672912078,,open_page,,,assess,
1665672915199,,open_page,,,feed,
1665672930735,,open_page,,,feed,qeyb2b4anm05a3ndn5em
1665672931672,,open_page,,,feed,
1665672993882,,open_page,,,,
1665673046485,,open_page,,,feed,
1665673048862,,open_page,,,,
1665673184566,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1665673186314,,open_page,,,feed,
1665674299661,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1665674301259,,open_page,,,feed,
1665696141556,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1665696142828,,open_page,,,feed,
1665701813154,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1665701814828,,open_page,,,feed,
1665717297365,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1665717298504,,open_page,,,feed,
