timestamp,user_agent,type,device_token,device_type,page,activity
1667108516127,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667108520580,,open_page,,,assess,
1667108550403,,open_page,,,assess,
1667108556533,,open_page,,,feed,
1667108560219,,open_page,,,feed,
1667108564124,,open_page,,,,
1667109891247,,open_page,,,feed,
1667109895027,,open_page,,,feed,
1667109896906,,open_page,,,,
1667140521750,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667140523771,,open_page,,,feed,
1667152956929,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667152959007,,open_page,,,feed,
1667155287881,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667155299541,,open_page,,,,
1667155300262,,open_page,,,assess,
1667155302825,,open_page,,,,
1667155317670,,open_page,,,assess,
1667155347784,,open_page,,,assess,
1667155349985,,open_page,,,feed,
1667155358427,,open_page,,,,
1667156403276,,open_page,,,feed,
1667156425178,,open_page,,,feed,qeyb2b4anm05a3ndn5em
1667156427463,,open_page,,,,
