timestamp,user_agent,type,device_token,device_type,page,activity
1664453860842,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664453861523,,open_page,,,assess,
1664453864002,,open_page,,,feed,
1664453869656,,open_page,,,,
1664464622984,,open_page,,,feed,
1664464631177,,open_page,,,feed,
1664464637544,,open_page,,,learn,
1664464638661,,open_page,,,assess,
1664464713813,,open_page,,,assess,qeyb2b4anm05a3ndn5em
1664464715437,,open_page,,,assess,
1664464759416,,open_page,,,,
1664470644787,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664470646407,,open_page,,,assess,
1664473684724,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664473685980,,open_page,,,assess,
1664485010612,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664485011885,,open_page,,,assess,
1664485335656,,open_page,,,assess,
1664485338717,,open_page,,,,
1664502361208,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664502361831,,open_page,,,assess,
1664502367452,,open_page,,,feed,
1664502369725,,open_page,,,,
1664504366346,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1664504367854,,open_page,,,feed,
