timestamp,user_agent,type,device_token,device_type,page,activity
1667393793465,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667393794676,,open_page,,,assess,
1667402732940,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667402734435,,open_page,,,assess,
1667409073984,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667409075623,,open_page,,,assess,
1667411140414,,open_page,,,assess,
1667411142997,,open_page,,,feed,
1667411145503,,open_page,,,feed,
1667411150807,,open_page,,,,
1667433515828,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667433520673,,open_page,,,assess,
1667433522237,,open_page,,,feed,
1667433591280,,open_page,,,feed,3g54ktk66nfa3h0w81c6
1667433592013,,open_page,,,feed,
1667433594424,,open_page,,,,
1667435301997,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667435303795,,open_page,,,feed,
1667445438718,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667445440480,,open_page,,,feed,
