timestamp,user_agent,type,device_token,device_type,page,activity
1661300452937,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661300453136,,open_page,,,assess,
1661300530710,,open_page,,,,
1661300540757,,open_page,,,assess,
1661300542490,,open_page,,,assess,
1661300548293,,open_page,,,assess,
1661300551434,,open_page,,,assess,
1661300563828,,open_page,,,assess,
1661300565720,,open_page,,,assess,
1661300567122,,open_page,,,assess,
1661300739453,,open_page,,,assess,3g54ktk66nfa3h0w81c6
1661300739816,,open_page,,,assess,
1661300855653,,open_page,,,assess,34j36dmwaebpkdcf4sb0
1661300855953,,open_page,,,assess,
1661301038458,,open_page,,,assess,9vtdfz2xkzztd3hqbyv3
1661301038880,,open_page,,,assess,
1661301140734,,open_page,,,assess,
1661301179837,,open_page,,,assess,qeyb2b4anm05a3ndn5em
1661301180149,,open_page,,,assess,
1661301191673,,open_page,,,assess,
1661301199929,,open_page,,,assess,
1661301247231,,open_page,,,assess,
1661301344324,,open_page,,,assess,3g54ktk66nfa3h0w81c6
1661301344660,,open_page,,,assess,
1661301420087,,open_page,,,assess,34j36dmwaebpkdcf4sb0
1661301420385,,open_page,,,assess,
1661301491616,,open_page,,,assess,9vtdfz2xkzztd3hqbyv3
1661301491925,,open_page,,,assess,
1661301500633,,open_page,,,assess,
1661301519426,,open_page,,,assess,qeyb2b4anm05a3ndn5em
1661301519700,,open_page,,,assess,
1661301567880,,open_page,,,assess,txcbx325wqdxndmjf279
1661301568175,,open_page,,,assess,
1661301575729,,open_page,,,feed,
1661301592342,,open_page,,,learn,
1661301595073,,open_page,,,manage,
1661301596778,,open_page,,,portal,
1661301605620,,open_page,,,feed,
1661301609389,,open_page,,,,
1661306171496,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661306172265,,open_page,,,feed,
1661306950744,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661306951380,,open_page,,,feed,
