timestamp,user_agent,type,device_token,device_type,page,activity
1661513374133,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661513374338,,open_page,,,assess,
1661513390983,,open_page,,,,
1661524217693,,open_page,,,assess,
1661524220612,,open_page,,,,
1661537111192,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661537111616,,open_page,,,assess,
1661548463303,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661548464276,,open_page,,,assess,
1661551942319,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661551942798,,open_page,,,assess,
1661555704364,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661555704765,,open_page,,,assess,
1661563738442,,open_page,,,assess,
1661563742719,,open_page,,,feed,
1661563743660,,open_page,,,feed,
1661563745277,,open_page,,,,
1661566503824,,open_page,,,feed,
1661566506115,,open_page,,,feed,
1661566512128,,open_page,,,feed,
1661566514394,,open_page,,,,
