timestamp,user_agent,type,device_token,device_type,page,activity
1666442238576,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1666442240136,,open_page,,,feed,
1666447396933,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1666447398234,,open_page,,,feed,
1666450363248,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1666450364658,,open_page,,,feed,
1666464277632,,open_page,,,feed,
1666464280396,,open_page,,,feed,
1666464283002,,open_page,,,learn,
1666464284596,,open_page,,,feed,
1666464340232,,open_page,,,feed,
1666464345617,,open_page,,,,
1666467612293,,open_page,,,feed,
1666467613335,,open_page,,,feed,
1666467614953,,open_page,,,feed,
1666467646826,,open_page,,,feed,
1666467647739,,open_page,,,feed,
