timestamp,user_agent,type,device_token,device_type,page,activity
1667658257885,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667658262421,,open_page,,,assess,
1667666241661,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667666242901,,open_page,,,assess,
1667672929608,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667672931313,,open_page,,,assess,
1667673063135,,open_page,,,assess,
1667673065843,,open_page,,,feed,
1667673144583,,open_page,,,feed,9vtdfz2xkzztd3hqbyv3
1667673145459,,open_page,,,feed,
1667673235904,,open_page,,,,
1667673899566,,open_page,,,feed,
1667673902624,,open_page,,,,
1667677762949,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667677764782,,open_page,,,feed,
1667682794853,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667682798044,,open_page,,,feed,
1667685724034,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667685725687,,open_page,,,feed,
1667688984787,,open_page,,,feed,
1667688985910,,open_page,,,feed,
1667688988228,,open_page,,,,
1667694091020,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667694093101,,open_page,,,feed,
1667698130337,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1667698131497,,open_page,,,feed,
