timestamp,user_agent,type,device_token,device_type,page,activity
1661615412088,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661615413657,,open_page,,,feed,
1661616164553,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661616167244,,open_page,,,feed,
1661620711383,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661620995944,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661629379770,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661632355363,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661635074368,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661635075589,,open_page,,,feed,
1661636696384,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661636697007,,open_page,,,feed,
1661642973086,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661642973848,,open_page,,,feed,
1661645549985,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661645551149,,open_page,,,feed,
1661653330289,"NativeCore 2022.7.13; iOS 15.6; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1661653331260,,open_page,,,feed,
