timestamp,user_agent,type,device_token,device_type,page,activity
1663071168646,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663071168826,,open_page,,,assess,
1663071172169,,open_page,,,feed,
1663071185241,,open_page,,,,
1663087099761,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663087100484,,open_page,,,assess,
1663117459349,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone12,5",login,9a1e10e28f82ad96f92b9315a2ad493cb21f7ba62728f6958397ea825be0da0c,iOS,,
1663117459845,,open_page,,,assess,
1663118304458,,open_page,,,assess,
1663118309277,,open_page,,,feed,
1663118383970,,open_page,,,feed,
1663118387000,,open_page,,,,
1663118516935,,open_page,,,feed,
1663118520278,,open_page,,,,
1663118552763,,open_page,,,feed,
1663118562778,,open_page,,,,
