timestamp,user_agent,type,device_token,device_type,page,activity
1660761261017,"NativeCore 2022.7.13; iOS 15.5; iPhone iPhone13,4",login,de021987b5d9e0037c0424e61ec19372bffa8bc44d1b3caa80ec2354ee13577a,iOS,,
1660761261331,,open_page,,,assess,
1660761269706,"NativeCore 2022.7.13; iOS 15.5; iPhone iPhone13,4",login,de021987b5d9e0037c0424e61ec19372bffa8bc44d1b3caa80ec2354ee13577a,iOS,,
1660761270322,,open_page,,,assess,
1660761271391,,open_page,,,assess,
1660761276755,,open_page,,,assess,
1660761277439,,open_page,,,assess,
1660761279323,,open_page,,,learn,
1660761280507,,open_page,,,feed,
1660761281474,,open_page,,,manage,
1660761282292,,open_page,,,portal,
1660761283893,,open_page,,,feed,
1660761292332,,open_page,,,learn,
1660761294833,,open_page,,,assess,
1660761296318,,open_page,,,manage,
1660761299520,,open_page,,,portal,
1660761307385,,open_page,,,,
