timestamp,user_agent,type,device_token,device_type,page,activity
1665171379622,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone10,6",login,75c0d9d1a28a86b1241187c2038118e176d79b707466187cb2d68204aa5e92e4,iOS,,
1665171379879,,open_page,,,assess,
1665171441367,,open_page,,,assess,f6e60sq8dj3r8g9bvnnz
1665171441715,,open_page,,,assess,
1665171504995,,open_page,,,assess,dazesjfy1pk2mawnr9ta
1665171505428,,open_page,,,assess,
1665171575389,,open_page,,,assess,fmaextcsmtyejnvebn01
1665171575842,,open_page,,,assess,
1665171596758,,open_page,,,assess,w3f34pqmw0pft0sjm4q9
1665171597196,,open_page,,,assess,
1665171620193,,open_page,,,assess,6xkvk5prh0avsac3graf
1665171620708,,open_page,,,assess,
1665171624243,,open_page,,,,
1665172561393,,open_page,,,assess,
1665172586675,,open_page,,,manage,
1665172603744,,open_page,,,feed,
1665172632223,,open_page,,,assess,
1665172640475,,open_page,,,,
1665175742182,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone10,6",login,75c0d9d1a28a86b1241187c2038118e176d79b707466187cb2d68204aa5e92e4,iOS,,
1665175743480,,open_page,,,assess,
1665177872255,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone10,6",login,75c0d9d1a28a86b1241187c2038118e176d79b707466187cb2d68204aa5e92e4,iOS,,
1665177874928,,open_page,,,assess,
1665180399776,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone10,6",login,75c0d9d1a28a86b1241187c2038118e176d79b707466187cb2d68204aa5e92e4,iOS,,
1665180400941,,open_page,,,assess,
1665181580178,"NativeCore 2022.7.13; iOS 15.6.1; iPhone iPhone10,6",login,75c0d9d1a28a86b1241187c2038118e176d79b707466187cb2d68204aa5e92e4,iOS,,
1665181581566,,open_page,,,assess,
