timestamp,user_agent,type,device_token,device_type,page,activity
1667832738981,"NativeCore 2022.7.13; iOS 15.5; iPhone iPhone14,3",login,f5e2088fc3a1c61249ac3788f067ade4520e43eafd3d75e197e9ff7625674266,iOS,,
1667832764711,,open_page,,,assess,
1667832813891,,open_page,,,assess,wehaw2j27dv7t9n1vf5w
1667832815752,,open_page,,,assess,
1667832899034,,open_page,,,,
1667832932132,,open_page,,,,vxd1rs4gg14czg1zafve
1667832991754,,open_page,,,assess,vxd1rs4gg14czg1zafve
1667832993092,,open_page,,,assess,
1667833016051,,open_page,,,assess,3a8t1bpppc9rj671xz7b
1667833018315,,open_page,,,assess,
1667833105574,,open_page,,,assess,pccfrtmmeg3e2ysd611w
1667833108554,,open_page,,,assess,
1667833252655,,open_page,,,assess,wh8bg4kgvy79x6kkcgt1
1667833256048,,open_page,,,assess,
1667833259550,,open_page,,,feed,
1667833268993,,open_page,,,learn,
1667833271928,,open_page,,,assess,
1667833273077,,open_page,,,manage,
1667833290445,,open_page,,,portal,
1667881999188,"NativeCore 2022.7.13; iOS 15.5; iPhone iPhone14,3",login,f5e2088fc3a1c61249ac3788f067ade4520e43eafd3d75e197e9ff7625674266,iOS,,
