timestamp,user_agent,type,device_token,device_type,page,activity
1661230169439,"NativeCore 2022.7.13; iOS 15.5; iPhone iPhone14,3",login,f5e2088fc3a1c61249ac3788f067ade4520e43eafd3d75e197e9ff7625674266,iOS,,
1661230169868,,open_page,,,assess,
1661280261015,"NativeCore 2022.7.13; iOS 15.5; iPhone iPhone14,3",login,f5e2088fc3a1c61249ac3788f067ade4520e43eafd3d75e197e9ff7625674266,iOS,,
1661280261599,,open_page,,,assess,
1661303932709,"NativeCore 2022.7.13; iOS 15.5; iPhone iPhone14,3",login,f5e2088fc3a1c61249ac3788f067ade4520e43eafd3d75e197e9ff7625674266,iOS,,
1661303933174,,open_page,,,assess,
1661310467093,"NativeCore 2022.7.13; iOS 15.5; iPhone iPhone14,3",login,f5e2088fc3a1c61249ac3788f067ade4520e43eafd3d75e197e9ff7625674266,iOS,,
1661310467559,,open_page,,,assess,
1661312377987,,open_page,,,assess,
1661312381238,,open_page,,,,
1661312724276,,open_page,,,assess,
1661312727657,,open_page,,,,
1661312732372,,open_page,,,assess,
1661312782084,,open_page,,,assess,wehaw2j27dv7t9n1vf5w
1661312784662,,open_page,,,assess,
1661312788531,,open_page,,,,
1661312822446,,open_page,,,assess,
1661312917458,,open_page,,,assess,pccfrtmmeg3e2ysd611w
1661312956208,,open_page,,,assess,3a8t1bpppc9rj671xz7b
1661313053425,,open_page,,,assess,vxd1rs4gg14czg1zafve
1661313066623,,open_page,,,,
1661313254334,,open_page,,,vxd1rs4gg14czg1zafve,
1661313254458,,open_page,,,,
